Cells	User	Value	Error
2	10024.0	0.0	0.0
2	10025.0	0.0	0.0
2	10026.0	0.0	0.0
2	10027.0	0.0	0.0
2	10028.0	0.0	0.0
2	11019.0	0.0	0.0
2	11020.0	0.0	0.0
2	11021.0	0.0	0.0
2	11022.0	0.0	0.0
2	11023.0	0.0	0.0
2	11024.0	0.0	0.0
2	11025.0	0.0	0.0
2	11026.0	0.0	0.0
2	11027.0	0.0	0.0
2	11028.0	0.0	0.0
2	11029.0	0.0	0.0
2	11030.0	0.0	0.0
2	11031.0	0.0	0.0
2	11032.0	0.0	0.0
2	11033.0	0.0	0.0
2	11034.0	0.0	0.0
2	11035.0	0.0	0.0
2	12020.0	0.0	0.0
2	12021.0	0.0	0.0
2	12022.0	0.0	0.0
2	12023.0	0.0	0.0
2	12024.0	0.0	0.0
2	12025.0	0.0	0.0
2	12026.0	0.0	0.0
2	12027.0	0.0	0.0
2	12028.0	0.0	0.0
2	12029.0	0.0	0.0
2	12030.0	0.0	0.0
2	12031.0	0.0	0.0
2	12032.0	0.0	0.0
2	12033.0	0.0	0.0
2	12034.0	0.0	0.0
2	13022.0	0.0	0.0
2	13023.0	0.0	0.0
2	13024.0	0.0	0.0
2	13025.0	0.0	0.0
2	13026.0	0.0	0.0
2	13027.0	0.0	0.0
2	13028.0	0.0	0.0
2	13029.0	0.0	0.0
2	13030.0	0.0	0.0
2	13031.0	0.0	0.0
2	13032.0	0.0	0.0
2	13033.0	0.0	0.0
2	13034.0	0.0	0.0
2	13035.0	0.0	0.0
2	14024.0	0.0	0.0
2	14025.0	0.0	0.0
2	14026.0	0.0	0.0
2	14027.0	0.0	0.0
2	14028.0	0.0	0.0
2	14029.0	0.0	0.0
2	14030.0	0.0	0.0
2	14031.0	0.0	0.0
2	14032.0	0.0	0.0
2	14033.0	0.0	0.0
2	14034.0	0.0	0.0
2	14035.0	0.0	0.0
2	14036.0	0.0	0.0
2	14037.0	0.0	0.0
2	14038.0	0.0	0.0
2	14039.0	0.0	0.0
2	15026.0	0.0	0.0
2	15027.0	0.0	0.0
2	15028.0	0.0	0.0
2	15029.0	0.0	0.0
2	15030.0	0.0	0.0
2	15031.0	0.0	0.0
2	15032.0	0.0	0.0
2	15033.0	0.0	0.0
2	15034.0	0.0	0.0
2	15035.0	0.0	0.0
2	15036.0	0.0	0.0
2	15037.0	0.0	0.0
2	15038.0	0.0	0.0
2	15039.0	0.0	0.0
2	15040.0	0.0	0.0
2	15041.0	0.0	0.0
2	15042.0	0.0	0.0
2	16029.0	0.0	0.0
2	16030.0	0.0	0.0
2	16031.0	0.0	0.0
2	16032.0	0.0	0.0
2	16033.0	0.0	0.0
2	16034.0	0.0	0.0
2	16035.0	0.0	0.0
2	16036.0	0.0	0.0
2	16037.0	0.0	0.0
2	16038.0	0.0	0.0
2	16039.0	0.0	0.0
2	16040.0	0.0	0.0
2	16041.0	0.0	0.0
2	16042.0	0.0	0.0
2	16043.0	0.0	0.0
2	16044.0	0.0	0.0
2	17031.0	0.0	0.0
2	17032.0	0.0	0.0
2	17033.0	0.0	0.0
2	17034.0	0.0	0.0
2	17035.0	0.0	0.0
2	17036.0	0.0	0.0
2	17037.0	0.0	0.0
2	17038.0	0.0	0.0
2	17039.0	0.0	0.0
2	17040.0	0.0	0.0
2	17041.0	0.0	0.0
2	17042.0	0.0	0.0
2	17043.0	0.0	0.0
2	17044.0	0.0	0.0
2	17045.0	0.0	0.0
2	18032.0	0.0	0.0
2	18033.0	0.0	0.0
2	18034.0	0.0	0.0
2	18035.0	0.0	0.0
2	18036.0	0.0	0.0
2	18037.0	0.0	0.0
2	18038.0	0.0	0.0
2	18039.0	0.0	0.0
2	18040.0	0.0	0.0
2	18041.0	0.0	0.0
2	18042.0	0.0	0.0
2	18043.0	0.0	0.0
2	18044.0	0.0	0.0
2	18045.0	0.0	0.0
2	18046.0	0.0	0.0
2	19035.0	0.0	0.0
2	19036.0	0.0	0.0
2	19037.0	0.0	0.0
2	19038.0	0.0	0.0
2	19039.0	0.0	0.0
2	19040.0	0.0	0.0
2	19041.0	0.0	0.0
2	19042.0	0.0	0.0
2	19043.0	0.0	0.0
2	19044.0	0.0	0.0
2	19045.0	0.0	0.0
2	19046.0	0.0	0.0
2	19047.0	0.0	0.0
2	19048.0	0.0	0.0
2	19049.0	0.0	0.0
2	19050.0	0.0	0.0
2	19051.0	0.0	0.0
2	20036.0	0.0	0.0
2	20037.0	0.0	0.0
2	20038.0	0.0	0.0
2	20039.0	0.0	0.0
2	20040.0	0.0	0.0
2	20041.0	0.0	0.0
2	20042.0	0.0	0.0
2	20043.0	0.0	0.0
2	20044.0	0.0	0.0
2	20045.0	0.0	0.0
2	20046.0	0.0	0.0
2	20047.0	0.0	0.0
2	20048.0	0.0	0.0
2	20049.0	0.0	0.0
2	20050.0	0.0	0.0
2	20051.0	0.0	0.0
2	21040.0	0.0	0.0
2	21041.0	0.0	0.0
2	21042.0	0.0	0.0
2	21043.0	0.0	0.0
2	21044.0	0.0	0.0
2	21045.0	0.0	0.0
2	21046.0	0.0	0.0
2	21047.0	0.0	0.0
2	21048.0	0.0	0.0
2	21049.0	0.0	0.0
2	21050.0	0.0	0.0
2	21051.0	0.0	0.0
2	22041.0	0.0	0.0
2	22042.0	0.0	0.0
2	22043.0	0.0	0.0
2	22044.0	0.0	0.0
2	22045.0	0.0	0.0
2	22046.0	0.0	0.0
2	22047.0	0.0	0.0
2	22048.0	0.0	0.0
2	22049.0	0.0	0.0
2	22050.0	0.0	0.0
2	22051.0	0.0	0.0
2	22052.0	0.0	0.0
2	22053.0	0.0	0.0
2	22054.0	0.0	0.0
2	23044.0	0.0	0.0
2	23045.0	0.0	0.0
2	23046.0	0.0	0.0
2	23047.0	0.0	0.0
2	23048.0	0.0	0.0
2	23049.0	0.0	0.0
2	23050.0	0.0	0.0
2	23051.0	0.0	0.0
2	23052.0	0.0	0.0
2	23053.0	0.0	0.0
2	23054.0	0.0	0.0
2	23055.0	0.0	0.0
2	23056.0	0.0	0.0
2	24045.0	0.0	0.0
2	24046.0	0.0	0.0
2	24047.0	0.0	0.0
2	24048.0	0.0	0.0
2	24049.0	0.0	0.0
2	24050.0	0.0	0.0
2	24051.0	0.0	0.0
2	24052.0	0.0	0.0
2	24053.0	0.0	0.0
2	24054.0	0.0	0.0
2	24055.0	0.0	0.0
2	24056.0	0.0	0.0
2	24057.0	0.0	0.0
2	24058.0	0.0	0.0
2	24059.0	0.0	0.0
2	25049.0	0.0	0.0
2	25050.0	0.0	0.0
2	25051.0	0.0	0.0
2	25052.0	0.0	0.0
2	25053.0	0.0	0.0
2	25054.0	0.0	0.0
2	25055.0	0.0	0.0
2	25056.0	0.0	0.0
2	25057.0	0.0	0.0
2	25058.0	0.0	0.0
2	25059.0	0.0	0.0
2	25060.0	0.0	0.0
2	25061.0	0.0	0.0
2	25062.0	0.0	0.0
2	26049.0	0.0	0.0
2	26050.0	0.0	0.0
2	26051.0	0.0	0.0
2	26052.0	0.0	0.0
2	26053.0	0.0	0.0
2	26054.0	0.0	0.0
2	26055.0	0.0	0.0
2	26056.0	0.0	0.0
2	26057.0	0.0	0.0
2	26058.0	0.0	0.0
2	26059.0	0.0	0.0
2	26060.0	0.0	0.0
2	26061.0	0.0	0.0
2	26062.0	0.0	0.0
2	26063.0	0.0	0.0
2	26064.0	0.0	0.0
2	27053.0	0.0	0.0
2	27054.0	0.0	0.0
2	27055.0	0.0	0.0
2	27056.0	0.0	0.0
2	27057.0	0.0	0.0
2	27058.0	0.0	0.0
2	27059.0	0.0	0.0
2	27060.0	0.0	0.0
2	27061.0	0.0	0.0
2	27062.0	0.0	0.0
2	27063.0	0.0	0.0
2	27064.0	0.0	0.0
2	28053.0	0.0	0.0
2	28054.0	0.0	0.0
2	28055.0	0.0	0.0
2	28056.0	0.0	0.0
2	28057.0	0.0	0.0
2	28058.0	0.0	0.0
2	28059.0	0.0	0.0
2	28060.0	0.0	0.0
2	28061.0	0.0	0.0
2	28062.0	0.0	0.0
2	28063.0	0.0	0.0
2	28064.0	0.0	0.0
2	28065.0	0.0	0.0
2	28066.0	0.0	0.0
2	28067.0	0.0	0.0
2	28068.0	0.0	0.0
2	29057.0	0.0	0.0
2	29058.0	0.0	0.0
2	29059.0	0.0	0.0
2	29060.0	0.0	0.0
2	29061.0	0.0	0.0
2	29062.0	0.0	0.0
2	29063.0	0.0	0.0
2	29064.0	0.0	0.0
2	29065.0	0.0	0.0
2	29066.0	0.0	0.0
2	29067.0	0.0	0.0
2	29068.0	0.0	0.0
2	29069.0	0.0	0.0
2	29070.0	0.0	0.0
2	29071.0	0.0	0.0
2	29072.0	0.0	0.0
2	29073.0	0.0	0.0
2	30057.0	0.0	0.0
2	30058.0	0.0	0.0
2	30059.0	0.0	0.0
2	30060.0	0.0	0.0
2	30061.0	0.0	0.0
2	30062.0	0.0	0.0
2	30063.0	0.0	0.0
2	30064.0	0.0	0.0
2	30065.0	0.0	0.0
2	30066.0	0.0	0.0
2	30067.0	0.0	0.0
2	30068.0	0.0	0.0
2	30069.0	0.0	0.0
2	30070.0	0.0	0.0
2	30071.0	0.0	0.0
2	30072.0	0.0	0.0
2	30073.0	0.0	0.0
2	30074.0	0.0	0.0
2	30075.0	0.0	0.0
2	30076.0	0.0	0.0
2	30077.0	0.0	0.0
2	30078.0	0.0	0.0
2	31062.0	0.0	0.0
2	31063.0	0.0	0.0
2	31064.0	0.0	0.0
2	31065.0	0.0	0.0
2	31066.0	0.0	0.0
2	31067.0	0.0	0.0
2	31068.0	0.0	0.0
2	31069.0	0.0	0.0
2	31070.0	0.0	0.0
2	31071.0	0.0	0.0
2	31072.0	0.0	0.0
2	31073.0	0.0	0.0
2	31074.0	0.0	0.0
2	31075.0	0.0	0.0
2	31076.0	0.0	0.0
2	31077.0	0.0	0.0
2	31078.0	0.0	0.0
2	31079.0	0.0	0.0
2	31080.0	0.0	0.0
2	31081.0	0.0	0.0
2	31082.0	0.0	0.0
2	31083.0	0.0	0.0
2	32061.0	0.0	0.0
2	32062.0	0.0	0.0
2	32063.0	0.0	0.0
2	32064.0	0.0	0.0
2	32065.0	0.0	0.0
2	32066.0	0.0	0.0
2	32067.0	0.0	0.0
2	32068.0	0.0	0.0
2	32069.0	0.0	0.0
2	32070.0	0.0	0.0
2	32071.0	0.0	0.0
2	32072.0	0.0	0.0
2	32073.0	0.0	0.0
2	32074.0	0.0	0.0
2	32075.0	0.0	0.0
2	32076.0	0.0	0.0
2	32077.0	0.0	0.0
2	32078.0	0.0	0.0
2	32079.0	0.0	0.0
2	32080.0	0.0	0.0
2	32081.0	0.0	0.0
2	32082.0	0.0	0.0
2	32083.0	0.0	0.0
2	32084.0	0.0	0.0
2	33066.0	0.0	0.0
2	33067.0	0.0	0.0
2	33068.0	0.0	0.0
2	33069.0	0.0	0.0
2	33070.0	0.0	0.0
2	33071.0	0.0	0.0
2	33072.0	0.0	0.0
2	33073.0	0.0	0.0
2	33074.0	0.0	0.0
2	33075.0	0.0	0.0
2	33076.0	0.0	0.0
2	33077.0	0.0	0.0
2	33078.0	0.0	0.0
2	33079.0	0.0	0.0
2	33080.0	0.0	0.0
2	33081.0	0.0	0.0
2	33082.0	0.0	0.0
2	33083.0	0.0	0.0
2	33084.0	0.0	0.0
2	33085.0	0.0	0.0
2	33086.0	0.0	0.0
2	33087.0	0.0	0.0
2	34068.0	0.0	0.0
2	34069.0	0.0	0.0
2	34070.0	0.0	0.0
2	34071.0	0.0	0.0
2	34072.0	0.0	0.0
2	34073.0	0.0	0.0
2	34074.0	0.0	0.0
2	34075.0	0.0	0.0
2	34076.0	0.0	0.0
2	34077.0	0.0	0.0
2	34078.0	0.0	0.0
2	34079.0	0.0	0.0
2	34080.0	0.0	0.0
2	34081.0	0.0	0.0
2	34082.0	0.0	0.0
2	34083.0	0.0	0.0
2	34084.0	0.0	0.0
2	34085.0	0.0	0.0
2	34086.0	0.0	0.0
2	34087.0	0.0	0.0
2	34088.0	0.0	0.0
2	34089.0	0.0	0.0
2	34090.0	0.0	0.0
2	34091.0	0.0	0.0
2	35070.0	0.0	0.0
2	35071.0	0.0	0.0
2	35072.0	0.0	0.0
2	35073.0	0.0	0.0
2	35074.0	0.0	0.0
2	35075.0	0.0	0.0
2	35076.0	0.0	0.0
2	35077.0	0.0	0.0
2	35078.0	0.0	0.0
2	35079.0	0.0	0.0
2	35080.0	0.0	0.0
2	35081.0	0.0	0.0
2	35082.0	0.0	0.0
2	35083.0	0.0	0.0
2	35084.0	0.0	0.0
2	35085.0	0.0	0.0
2	35086.0	0.0	0.0
2	35087.0	0.0	0.0
2	35088.0	0.0	0.0
2	35089.0	0.0	0.0
2	35090.0	0.0	0.0
2	35091.0	0.0	0.0
2	35092.0	0.0	0.0
2	36071.0	0.0	0.0
2	36072.0	0.0	0.0
2	36073.0	0.0	0.0
2	36074.0	0.0	0.0
2	36075.0	0.0	0.0
2	36076.0	0.0	0.0
2	36077.0	0.0	0.0
2	36078.0	0.0	0.0
2	36079.0	0.0	0.0
2	36080.0	0.0	0.0
2	36081.0	0.0	0.0
2	36082.0	0.0	0.0
2	36083.0	0.0	0.0
2	36084.0	0.0	0.0
2	36085.0	0.0	0.0
2	36086.0	0.0	0.0
2	36087.0	0.0	0.0
2	36088.0	0.0	0.0
2	36089.0	0.0	0.0
2	36090.0	0.0	0.0
2	36091.0	0.0	0.0
2	36092.0	0.0	0.0
2	36093.0	0.0	0.0
2	36094.0	0.0	0.0
2	36095.0	0.0	0.0
2	36096.0	0.0	0.0
2	36097.0	0.0	0.0
2	37074.0	0.0	0.0
2	37075.0	0.0	0.0
2	37076.0	0.0	0.0
2	37077.0	0.0	0.0
2	37078.0	0.0	0.0
2	37079.0	0.0	0.0
2	37080.0	0.0	0.0
2	37081.0	0.0	0.0
2	37082.0	0.0	0.0
2	37083.0	0.0	0.0
2	37084.0	0.0	0.0
2	37085.0	0.0	0.0
2	37086.0	0.0	0.0
2	37087.0	0.0	0.0
2	37088.0	0.0	0.0
2	37089.0	0.0	0.0
2	37090.0	0.0	0.0
2	37091.0	0.0	0.0
2	37092.0	0.0	0.0
2	37093.0	0.0	0.0
2	37094.0	0.0	0.0
2	37095.0	0.0	0.0
2	37096.0	0.0	0.0
2	37097.0	0.0	0.0
2	37098.0	0.0	0.0
2	37099.0	0.0	0.0
2	37100.0	0.0	0.0
2	38077.0	0.0	0.0
2	38078.0	0.0	0.0
2	38079.0	0.0	0.0
2	38080.0	0.0	0.0
2	38081.0	0.0	0.0
2	38082.0	0.0	0.0
2	38083.0	0.0	0.0
2	38084.0	0.0	0.0
2	38085.0	0.0	0.0
2	38086.0	0.0	0.0
2	38087.0	0.0	0.0
2	38088.0	0.0	0.0
2	38089.0	0.0	0.0
2	38090.0	0.0	0.0
2	38091.0	0.0	0.0
2	38092.0	0.0	0.0
2	38093.0	0.0	0.0
2	38094.0	0.0	0.0
2	38095.0	0.0	0.0
2	38096.0	0.0	0.0
2	38097.0	0.0	0.0
2	38098.0	0.0	0.0
2	38099.0	0.0	0.0
2	38100.0	0.0	0.0
2	39080.0	0.0	0.0
2	39081.0	0.0	0.0
2	39082.0	0.0	0.0
2	39083.0	0.0	0.0
2	39084.0	0.0	0.0
2	39085.0	0.0	0.0
2	39086.0	0.0	0.0
2	39087.0	0.0	0.0
2	39088.0	0.0	0.0
2	39089.0	0.0	0.0
2	39090.0	0.0	0.0
2	39091.0	0.0	0.0
2	39092.0	0.0	0.0
2	39093.0	0.0	0.0
2	39094.0	0.0	0.0
2	39095.0	0.0	0.0
2	39096.0	0.0	0.0
2	39097.0	0.0	0.0
2	39098.0	0.0	0.0
2	39099.0	0.0	0.0
2	39100.0	0.0	0.0
2	39101.0	0.0	0.0
2	39102.0	0.0	0.0
2	40081.0	0.0	0.0
2	40082.0	0.0	0.0
2	40083.0	0.0	0.0
2	40084.0	0.0	0.0
2	40085.0	0.0	0.0
2	40086.0	0.0	0.0
2	40087.0	0.0	0.0
2	40088.0	0.0	0.0
2	40089.0	0.0	0.0
2	40090.0	0.0	0.0
2	40091.0	0.0	0.0
2	40092.0	0.0	0.0
2	40093.0	0.0	0.0
2	40094.0	0.0	0.0
2	40095.0	0.0	0.0
2	40096.0	0.0	0.0
2	40097.0	0.0	0.0
2	40098.0	0.0	0.0
2	40099.0	0.0	0.0
2	40100.0	0.0	0.0
2	40101.0	0.0	0.0
2	40102.0	0.0	0.0
2	41084.0	0.0	0.0
2	41085.0	0.0	0.0
2	41086.0	0.0	0.0
2	41087.0	0.0	0.0
2	41088.0	0.0	0.0
2	41089.0	0.0	0.0
2	41090.0	0.0	0.0
2	41091.0	0.0	0.0
2	41092.0	0.0	0.0
2	41093.0	0.0	0.0
2	41094.0	0.0	0.0
2	41095.0	0.0	0.0
2	41096.0	0.0	0.0
2	41097.0	0.0	0.0
2	41098.0	0.0	0.0
2	41099.0	0.0	0.0
2	41100.0	0.0	0.0
2	41101.0	0.0	0.0
2	41102.0	0.0	0.0
2	41103.0	0.0	0.0
2	41104.0	0.0	0.0
2	41105.0	0.0	0.0
2	41106.0	0.0	0.0
2	42087.0	0.0	0.0
2	42088.0	0.0	0.0
2	42089.0	0.0	0.0
2	42090.0	0.0	0.0
2	42091.0	0.0	0.0
2	42092.0	0.0	0.0
2	42093.0	0.0	0.0
2	42094.0	0.0	0.0
2	42095.0	0.0	0.0
2	42096.0	0.0	0.0
2	42097.0	0.0	0.0
2	42098.0	0.0	0.0
2	42099.0	0.0	0.0
2	42100.0	0.0	0.0
2	42101.0	0.0	0.0
2	42102.0	0.0	0.0
2	42103.0	0.0	0.0
2	42104.0	0.0	0.0
2	42105.0	0.0	0.0
2	42106.0	0.0	0.0
2	42107.0	0.0	0.0
2	42108.0	0.0	0.0
2	43090.0	0.0	0.0
2	43091.0	0.0	0.0
2	43092.0	0.0	0.0
2	43093.0	0.0	0.0
2	43094.0	0.0	0.0
2	43095.0	0.0	0.0
2	43096.0	0.0	0.0
2	43097.0	0.0	0.0
2	43098.0	0.0	0.0
2	43099.0	0.0	0.0
2	43100.0	0.0	0.0
2	43101.0	0.0	0.0
2	43102.0	0.0	0.0
2	43103.0	0.0	0.0
2	43104.0	0.0	0.0
2	43105.0	0.0	0.0
2	43106.0	0.0	0.0
2	43107.0	0.0	0.0
2	43108.0	0.0	0.0
2	43109.0	0.0	0.0
2	43110.0	0.0	0.0
2	44092.0	0.0	0.0
2	44093.0	0.0	0.0
2	44094.0	0.0	0.0
2	44095.0	0.0	0.0
2	44096.0	0.0	0.0
2	44097.0	0.0	0.0
2	44098.0	0.0	0.0
2	44099.0	0.0	0.0
2	44100.0	0.0	0.0
2	44101.0	0.0	0.0
2	44102.0	0.0	0.0
2	44103.0	0.0	0.0
2	44104.0	0.0	0.0
2	44105.0	0.0	0.0
2	44106.0	0.0	0.0
2	44107.0	0.0	0.0
2	44108.0	0.0	0.0
2	44109.0	0.0	0.0
2	44110.0	0.0	0.0
2	44111.0	0.0	0.0
2	44112.0	0.0	0.0
2	44113.0	0.0	0.0
2	45094.0	0.0	0.0
2	45095.0	0.0	0.0
2	45096.0	0.0	0.0
2	45097.0	0.0	0.0
2	45098.0	0.0	0.0
2	45099.0	0.0	0.0
2	45100.0	0.0	0.0
2	45101.0	0.0	0.0
2	45102.0	0.0	0.0
2	45103.0	0.0	0.0
2	45104.0	0.0	0.0
2	45105.0	0.0	0.0
2	45106.0	0.0	0.0
2	45107.0	0.0	0.0
2	45108.0	0.0	0.0
2	45109.0	0.0	0.0
2	45110.0	0.0	0.0
2	45111.0	0.0	0.0
2	45112.0	0.0	0.0
2	45113.0	0.0	0.0
2	45114.0	0.0	0.0
2	46096.0	0.0	0.0
2	46097.0	0.0	0.0
2	46098.0	0.0	0.0
2	46099.0	0.0	0.0
2	46100.0	0.0	0.0
2	46101.0	0.0	0.0
2	46102.0	0.0	0.0
2	46103.0	0.0	0.0
2	46104.0	0.0	0.0
2	46105.0	0.0	0.0
2	46106.0	0.0	0.0
2	46107.0	0.0	0.0
2	46108.0	0.0	0.0
2	46109.0	0.0	0.0
2	46110.0	0.0	0.0
2	46111.0	0.0	0.0
2	46112.0	0.0	0.0
2	46113.0	0.0	0.0
2	46114.0	0.0	0.0
2	46115.0	0.0	0.0
2	46116.0	0.0	0.0
2	46117.0	0.0	0.0
2	46118.0	0.0	0.0
2	47096.0	0.0	0.0
2	47097.0	0.0	0.0
2	47098.0	0.0	0.0
2	47099.0	0.0	0.0
2	47100.0	0.0	0.0
2	47101.0	0.0	0.0
2	47102.0	0.0	0.0
2	47103.0	0.0	0.0
2	47104.0	0.0	0.0
2	47105.0	0.0	0.0
2	47106.0	0.0	0.0
2	47107.0	0.0	0.0
2	47108.0	0.0	0.0
2	47109.0	0.0	0.0
2	47110.0	0.0	0.0
2	47111.0	0.0	0.0
2	47112.0	0.0	0.0
2	47113.0	0.0	0.0
2	47114.0	0.0	0.0
2	47115.0	0.0	0.0
2	47116.0	0.0	0.0
2	47117.0	0.0	0.0
2	47118.0	0.0	0.0
2	47119.0	0.0	0.0
2	47120.0	0.0	0.0
2	47121.0	0.0	0.0
2	47122.0	0.0	0.0
2	47123.0	0.0	0.0
2	48097.0	0.0	0.0
2	48098.0	0.0	0.0
2	48099.0	0.0	0.0
2	48100.0	0.0	0.0
2	48101.0	0.0	0.0
2	48102.0	0.0	0.0
2	48103.0	0.0	0.0
2	48104.0	0.0	0.0
2	48105.0	0.0	0.0
2	48106.0	0.0	0.0
2	48107.0	0.0	0.0
2	48108.0	0.0	0.0
2	48109.0	0.0	0.0
2	48110.0	0.0	0.0
2	48111.0	0.0	0.0
2	48112.0	0.0	0.0
2	48113.0	0.0	0.0
2	48114.0	0.0	0.0
2	48115.0	0.0	0.0
2	48116.0	0.0	0.0
2	48117.0	0.0	0.0
2	48118.0	0.0	0.0
2	48119.0	0.0	0.0
2	48120.0	0.0	0.0
2	48121.0	0.0	0.0
2	48122.0	0.0	0.0
2	48123.0	0.0	0.0
2	48124.0	0.0	0.0
2	48125.0	0.0	0.0
2	48126.0	0.0	0.0
2	49100.0	0.0	0.0
2	49101.0	0.0	0.0
2	49102.0	0.0	0.0
2	49103.0	0.0	0.0
2	49104.0	0.0	0.0
2	49105.0	0.0	0.0
2	49106.0	0.0	0.0
2	49107.0	0.0	0.0
2	49108.0	0.0	0.0
2	49109.0	0.0	0.0
2	49110.0	0.0	0.0
2	49111.0	0.0	0.0
2	49112.0	0.0	0.0
2	49113.0	0.0	0.0
2	49114.0	0.0	0.0
2	49115.0	0.0	0.0
2	49116.0	0.0	0.0
2	49117.0	0.0	0.0
2	49118.0	0.0	0.0
2	49119.0	0.0	0.0
2	49120.0	0.0	0.0
2	49121.0	0.0	0.0
2	49122.0	0.0	0.0
2	49123.0	0.0	0.0
2	49124.0	0.0	0.0
2	49125.0	0.0	0.0
2	49126.0	0.0	0.0
2	49127.0	0.0	0.0
2	49128.0	0.0	0.0
2	49129.0	0.0	0.0
2	49130.0	0.0	0.0
2	49131.0	0.0	0.0
2	49132.0	0.0	0.0
2	50103.0	0.0	0.0
2	50104.0	0.0	0.0
2	50105.0	0.0	0.0
2	50106.0	0.0	0.0
2	50107.0	0.0	0.0
2	50108.0	0.0	0.0
2	50109.0	0.0	0.0
2	50110.0	0.0	0.0
2	50111.0	0.0	0.0
2	50112.0	0.0	0.0
2	50113.0	0.0	0.0
2	50114.0	0.0	0.0
2	50115.0	0.0	0.0
2	50116.0	0.0	0.0
2	50117.0	0.0	0.0
2	50118.0	0.0	0.0
2	50119.0	0.0	0.0
2	50120.0	0.0	0.0
2	50121.0	0.0	0.0
2	50122.0	0.0	0.0
2	50123.0	0.0	0.0
2	50124.0	0.0	0.0
2	50125.0	0.0	0.0
2	50126.0	0.0	0.0
2	50127.0	0.0	0.0
2	50128.0	0.0	0.0
2	50129.0	0.0	0.0
2	50130.0	0.0	0.0
2	50131.0	0.0	0.0
2	50132.0	0.0	0.0
2	50133.0	0.0	0.0
2	50134.0	0.0	0.0
2	51108.0	0.0	0.0
2	51109.0	0.0	0.0
2	51110.0	0.0	0.0
2	51111.0	0.0	0.0
2	51112.0	0.0	0.0
2	51113.0	0.0	0.0
2	51114.0	0.0	0.0
2	51115.0	0.0	0.0
2	51116.0	0.0	0.0
2	51117.0	0.0	0.0
2	51118.0	0.0	0.0
2	51119.0	0.0	0.0
2	51120.0	0.0	0.0
2	51121.0	0.0	0.0
2	51122.0	0.0	0.0
2	51123.0	0.0	0.0
2	51124.0	0.0	0.0
2	51125.0	0.0	0.0
2	51126.0	0.0	0.0
2	51127.0	0.0	0.0
2	51128.0	0.0	0.0
2	51129.0	0.0	0.0
2	51130.0	0.0	0.0
2	51131.0	0.0	0.0
2	51132.0	0.0	0.0
2	51133.0	0.0	0.0
2	51134.0	0.0	0.0
2	51135.0	0.0	0.0
2	51136.0	0.0	0.0
2	52106.0	0.0	0.0
2	52107.0	0.0	0.0
2	52108.0	0.0	0.0
2	52109.0	0.0	0.0
2	52110.0	0.0	0.0
2	52111.0	0.0	0.0
2	52112.0	0.0	0.0
2	52113.0	0.0	0.0
2	52114.0	0.0	0.0
2	52115.0	0.0	0.0
2	52116.0	0.0	0.0
2	52117.0	0.0	0.0
2	52118.0	0.0	0.0
2	52119.0	0.0	0.0
2	52120.0	0.0	0.0
2	52121.0	0.0	0.0
2	52122.0	0.0	0.0
2	52123.0	0.0	0.0
2	52124.0	0.0	0.0
2	52125.0	0.0	0.0
2	52126.0	0.0	0.0
2	52127.0	0.0	0.0
2	52128.0	0.0	0.0
2	52129.0	0.0	0.0
2	52130.0	0.0	0.0
2	52131.0	0.0	0.0
2	52132.0	0.0	0.0
2	52133.0	0.0	0.0
2	52134.0	0.0	0.0
2	52135.0	0.0	0.0
2	52136.0	0.0	0.0
2	52137.0	0.0	0.0
2	52138.0	0.0	0.0
2	53110.0	0.0	0.0
2	53111.0	0.0	0.0
2	53112.0	0.0	0.0
2	53113.0	0.0	0.0
2	53114.0	0.0	0.0
2	53115.0	0.0	0.0
2	53116.0	0.0	0.0
2	53117.0	0.0	0.0
2	53118.0	0.0	0.0
2	53119.0	0.0	0.0
2	53120.0	0.0	0.0
2	53121.0	0.0	0.0
2	53122.0	0.0	0.0
2	53123.0	0.0	0.0
2	53124.0	0.0	0.0
2	53125.0	0.0	0.0
2	53126.0	0.0	0.0
2	53127.0	0.0	0.0
2	53128.0	0.0	0.0
2	53129.0	0.0	0.0
2	53130.0	0.0	0.0
2	53131.0	0.0	0.0
2	53132.0	0.0	0.0
2	53133.0	0.0	0.0
2	53134.0	0.0	0.0
2	53135.0	0.0	0.0
2	53136.0	0.0	0.0
2	53137.0	0.0	0.0
2	53138.0	0.0	0.0
2	53139.0	0.0	0.0
2	53140.0	0.0	0.0
2	53141.0	0.0	0.0
2	53142.0	0.0	0.0
2	54110.0	0.0	0.0
2	54111.0	0.0	0.0
2	54112.0	0.0	0.0
2	54113.0	0.0	0.0
2	54114.0	0.0	0.0
2	54115.0	0.0	0.0
2	54116.0	0.0	0.0
2	54117.0	0.0	0.0
2	54118.0	0.0	0.0
2	54119.0	0.0	0.0
2	54120.0	0.0	0.0
2	54121.0	0.0	0.0
2	54122.0	0.0	0.0
2	54123.0	0.0	0.0
2	54124.0	0.0	0.0
2	54125.0	0.0	0.0
2	54126.0	0.0	0.0
2	54127.0	0.0	0.0
2	54128.0	0.0	0.0
2	54129.0	0.0	0.0
2	54130.0	0.0	0.0
2	54131.0	0.0	0.0
2	54132.0	0.0	0.0
2	54133.0	0.0	0.0
2	54134.0	0.0	0.0
2	54135.0	0.0	0.0
2	54136.0	0.0	0.0
2	54137.0	0.0	0.0
2	54138.0	0.0	0.0
2	54139.0	0.0	0.0
